X_deg,Y_deg,Pop,GridCellArea,Country,ElecPop,WindVel,GHI,TravelHours,Elevation,ResidentialDemandTierCustom,Slope,NightLights,LandCover,SubstationDist,TransformerDist,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,IsUrban,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,id,GridPenalty,WindCF,PopStartYear,ElecPopCalib,Pop2025High,Pop2025Low,Pop2030High,Pop2030Low,Pop2018,ElecStart,GridDistCalibElec,FinalElecCode2018,MVConnectDist,minTDdist,Pop2025,NewConnections2025,NumPeoplePerHH,Tier,EnergyPerSettlement2025,TotalEnergyPerCell,SADieselFuelCost2025,MGDieselFuelCost2025,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Grid2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,FinalElecCode2025,NewCapacity2025,Pop2030,NewConnections2030,EnergyPerSettlement2030,SADieselFuelCost2030,MGDieselFuelCost2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Grid2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,InvestmentCapita2030,FinalElecCode2030,NewCapacity2030
42.5493,11.84208,50.77337,0.009,Djibouti,0.0,7.51644,2280.0,3.41667,1196.0,118.875,2.48907,0.0,7,70.008,9999,70.735,45.776,10.54,10.54,10.858,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,396,1.0811572,0.23982291,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,10.54,57.677277,57.677277,7.7,4,6523.2188,6651.029,46.892178,30.630417,99.0,0.2981539,0.37826386,99,99,0.27849376,SA_PV2025,0.27849376,3.0,99.0,0.0,0,SA_PV2025,0.27849376,3.0,14209.936,1,246.36974,3.0,3.1789565,58.807354,1.1300747,127.80986,46.892178,30.630417,99.0,6.1136475,6.193462,99,99,0.6067121,SA_PV2030,0.6067121,3.0,99.0,0.0,0,SA_PV2030,0.6067121,3.0,349.61963,1,309.37744,3.0,0.06228551
42.63098,11.84208,50.77337,0.009,Djibouti,0.0,5.71602,2224.0,2.48333,1108.0,118.875,5.44753,0.0,7,62.085,9999,62.628,47.427,2.467,2.467,2.478,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,397,1.1076348,0.119349174,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,2.467,57.677277,57.677277,7.7,4,6523.2188,6651.029,43.794983,30.503902,99.0,0.30273482,0.64277005,99,99,0.2855062,SA_PV2025,0.2855062,3.0,99.0,0.0,0,SA_PV2025,0.2855062,3.0,14567.74,1,252.57329,3.0,3.2590022,58.807354,1.1300747,127.80986,43.794983,30.503902,99.0,6.118209,6.456885,99,99,0.621989,SA_PV2030,0.621989,3.0,99.0,0.0,0,SA_PV2030,0.621989,3.0,358.42297,1,317.1675,3.0,0.063853845
42.67849,11.84208,50.77337,0.009,Djibouti,0.0,4.55465,2137.0,2.21667,993.0,232.75,3.68992,0.0,7,57.608,9999,58.02,48.388,1.348,1.348,1.091,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,398,1.1236314,0.055046238,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,1.348,57.677277,57.677277,7.7,4,6523.2188,6651.029,42.910095,30.467756,99.0,0.3103278,99.0,99,99,0.2971295,SA_PV2025,0.2971295,3.0,99.0,0.0,0,SA_PV2025,0.2971295,3.0,15160.812,1,262.85587,3.0,3.3916805,58.807354,1.1300747,127.80986,42.910095,30.467756,99.0,6.125769,99.0,99,99,0.64731103,SA_PV2030,0.64731103,3.0,99.0,0.0,0,SA_PV2030,0.64731103,3.0,373.01483,1,330.0798,3.0,0.06645342
42.63015,11.84541,50.77337,0.009,Djibouti,0.0,6.50606,2236.0,2.23333,1074.0,118.875,3.24047,0.0,16,62.343,9999,62.872,47.772,2.37,2.37,2.465,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,395,1.1076348,0.17103858,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,2.37,57.677277,57.677277,7.7,4,6523.2188,6651.029,42.96538,30.470015,99.0,0.30173388,0.4836439,99,99,0.28397396,SA_PV2025,0.28397396,3.0,99.0,0.0,0,SA_PV2025,0.28397396,3.0,14489.559,1,251.2178,3.0,3.241512,58.807354,1.1300747,127.80986,42.96538,30.470015,99.0,6.1172123,6.2984104,99,99,0.618651,SA_PV2030,0.618651,3.0,99.0,0.0,0,SA_PV2030,0.618651,3.0,356.49942,1,315.46536,3.0,0.06351116
42.95479,11.84624,101.54673,0.017,Djibouti,0.0,4.84987,2109.0,1.71667,233.0,118.875,1.00536,0.0,7,35.971,9999,34.957,34.799,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,394,1.1418033,0.069521196,112.263115,0.0,115.354546,112.68221,117.61469,112.98252,112.263115,0,9999,99,0.0,0.0,115.354546,115.354546,7.7,4,13046.437,13302.057,41.250896,30.399979,99.0,0.2727893,99.0,99,99,0.30107433,MG_PV2025,0.2727893,5.0,99.0,0.0,0,MG_PV2025,0.2727893,5.0,30975.965,1,268.52835,5.0,7.6607766,117.61469,2.2601492,255.6197,41.250896,30.399979,99.0,0.23823719,99.0,99,99,0.655905,MG_PV2030,0.23823719,5.0,0.07138336,0.0,1,Grid2030,0.07138336,1.0,160.57533,1,71.04634,1.0,0.039776895
42.63848,11.84791,50.77337,0.009,Djibouti,0.0,6.09732,2229.0,2.18333,1026.0,118.875,1.39623,0.0,7,61.689,9999,62.184,48.223,1.433,1.433,1.523,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,392,1.1076348,0.14380965,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,1.433,57.677277,57.677277,7.7,4,6523.2188,6651.029,42.79946,30.463236,99.0,0.30231643,0.5532107,99,99,0.28486577,SA_PV2025,0.28486577,3.0,99.0,0.0,0,SA_PV2025,0.28486577,3.0,14535.0625,1,252.00673,3.0,3.2516918,58.807354,1.1300747,127.80986,42.79946,30.463236,99.0,6.117792,6.367692,99,99,0.62059385,SA_PV2030,0.62059385,3.0,99.0,0.0,0,SA_PV2030,0.62059385,3.0,357.619,1,316.45605,3.0,0.063710615
42.66307,11.84791,456.9603,0.035,Djibouti,0.0,5.2877,2178.0,2.1,912.0,118.875,5.16567,0.0,7,59.379,9999,59.806,48.72,0.0,0.0,0.0,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,393,1.1236314,0.09351041,505.18402,0.0,519.09546,507.06995,529.2661,508.42136,505.18402,0,9999,99,0.0,0.0,519.09546,519.09546,7.7,4,58708.965,59859.254,42.522938,30.45194,99.0,0.22811812,99.0,99,99,0.29153618,MG_PV2025,0.22811812,5.0,99.0,0.0,0,MG_PV2025,0.22811812,5.0,117131.984,1,225.64633,5.0,33.38136,529.2661,10.170672,1150.2887,42.522938,30.45194,99.0,0.22269903,99.0,99,99,0.63512564,MG_PV2030,0.22269903,5.0,0.06294754,0.0,1,Grid2030,0.06294754,1.0,669.5226,1,65.82874,1.0,0.17899604
42.65709,11.84869,4315.7363,0.282,Djibouti,0.0,5.89298,2184.2446,2.1065,960.39606,118.875,3.59361,0.0,7,59.983,9999,60.422,48.683,0.0,0.0,0.0,99,0,0,2,421.5493,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1320,1.1236314,0.13055971,4771.1826,0.0,5471.587,5344.8306,6033.9844,5796.3403,4771.1826,0,9999,99,0.0,0.0,5471.587,5471.587,6.5,5,2306543.5,2543622.0,42.54451,30.452822,99.0,0.20012267,0.49155155,99,99,0.4519874,MG_PV2025,0.20012267,5.0,99.0,0.0,0,MG_PV2025,0.20012267,5.0,4056657.8,1,741.40424,5.0,1307.7292,6033.9844,562.3977,237078.34,42.54451,30.452822,99.0,0.1982819,0.48855117,99,99,0.29427183,MG_PV2030,0.1982819,5.0,0.04220436,0.0,1,Grid2030,0.04220436,1.0,111096.98,1,197.54167,1.0,36.89168
43.07814,11.84874,206.58273,0.017,Djibouti,0.0,4.5126,2110.0,1.41667,24.0,61.9375,5.85609,0.0,10,31.31,9999,29.234,29.205,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,390,1.1418033,0.053108484,228.38373,0.0,234.6728,229.23631,239.27077,229.84726,228.38373,0,9999,99,0.0,0.0,234.6728,234.6728,7.7,4,26541.164,27061.188,40.255375,30.359314,99.0,0.24552669,99.0,99,99,0.30093166,MG_PV2025,0.24552669,5.0,99.0,0.0,0,MG_PV2025,0.24552669,5.0,56911.324,1,242.5135,5.0,15.5774,239.27077,4.59796,520.0228,40.255375,30.359314,99.0,0.22952315,99.0,99,99,0.6555941,MG_PV2030,0.22952315,5.0,0.0635917,0.0,1,Grid2030,0.0635917,1.0,304.50983,1,66.22716,1.0,0.08092058
43.08023,11.84874,68.86091,0.009,Djibouti,0.0,4.73212,2110.0,1.41667,24.0,61.9375,5.85609,0.0,10,31.271,9999,29.176,29.147,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,391,1.1418033,0.06356997,76.12791,0.0,78.22427,76.41211,79.75693,76.61575,76.12791,0,9999,99,0.0,0.0,78.22427,78.22427,7.7,4,8847.055,9020.3955,40.255375,30.359314,99.0,0.28860375,99.0,99,99,0.30093166,MG_PV2025,0.28860375,5.0,99.0,0.0,0,MG_PV2025,0.28860375,5.0,22185.402,1,283.6128,5.0,5.1924667,79.75693,1.5326533,173.34093,40.255375,30.359314,99.0,0.2347862,99.0,99,99,0.6555941,MG_PV2030,0.2347862,5.0,0.06834832,0.0,1,Grid2030,0.06834832,1.0,106.01233,1,69.16915,1.0,0.026973525
43.08342,11.85027,550.88727,0.052,Djibouti,0.0,4.6851,2110.0,1.41667,24.0,61.9375,5.85609,0.0,10,31.38,9999,29.255,29.225,0.0,0.0,0.0,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,1319,1.1418033,0.061258342,609.02325,0.0,625.7942,611.2969,638.0554,612.926,609.02325,0,9999,99,0.0,0.0,625.7942,625.7942,7.7,4,70776.44,72163.164,40.255375,30.359314,99.0,0.23443744,99.0,99,99,0.30093166,MG_PV2025,0.23443744,5.0,99.0,0.0,0,MG_PV2025,0.23443744,5.0,145142.56,1,231.93338,5.0,41.539734,638.0554,12.261227,1386.7275,40.255375,30.359314,99.0,0.23095915,99.0,99,99,0.6555941,MG_PV2030,0.23095915,5.0,0.06488951,0.0,1,Grid2030,0.06488951,1.0,821.8684,1,67.02987,1.0,0.2157882
43.08856,11.85041,206.58273,0.026,Djibouti,0.0,4.72388,2110.0,1.41667,3.0,61.9375,5.65313,0.0,10,31.311,9999,29.142,29.112,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,389,1.1418033,0.06316215,228.38373,0.0,234.6728,229.23631,239.27077,229.84726,228.38373,0,9999,99,0.0,0.0,234.6728,234.6728,7.7,4,26541.164,27061.188,40.255375,30.359314,99.0,0.24939616,99.0,99,99,0.30093166,MG_PV2025,0.24939616,5.0,99.0,0.0,0,MG_PV2025,0.24939616,5.0,57777.695,1,246.20532,5.0,15.5774,239.27077,4.59796,520.0228,40.255375,30.359314,99.0,0.23430978,99.0,99,99,0.6555941,MG_PV2030,0.23430978,5.0,0.06791774,0.0,1,Grid2030,0.06791774,1.0,316.8125,1,68.90284,1.0,0.08092058
42.62681,11.85082,101.54673,0.017,Djibouti,0.0,6.74589,2239.4417,2.24767,1088.1965,118.875,3.24047,0.0,16,62.953,9999,63.464,48.316,2.553,2.553,2.433,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,386,1.1076348,0.18730381,112.263115,0.0,115.354546,112.68221,117.61469,112.98252,112.263115,0,9999,99,2.553,2.553,115.354546,115.354546,7.7,4,13046.437,13302.057,43.012966,30.471958,99.0,0.26133332,0.41162235,99,99,0.28353754,MG_PV2025,0.26133332,5.0,99.0,0.0,0,MG_PV2025,0.26133332,5.0,29659.615,1,257.117,5.0,7.214556,117.61469,2.2601492,255.6197,43.012966,30.471958,99.0,0.22683018,0.37653697,99,99,0.6177002,MG_PV2030,0.22683018,5.0,0.07138336,2.8277917,1,Grid2030,0.07138336,1.0,160.57533,1,71.04634,1.0,0.039776895
42.66432,11.85082,101.54673,0.017,Djibouti,0.0,4.65878,2178.0,2.1,912.0,118.875,5.16567,0.0,7,59.43,9999,59.838,49.069,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,387,1.1236314,0.05998094,112.263115,0.0,115.354546,112.68221,117.61469,112.98252,112.263115,0,9999,99,0.0,0.0,115.354546,115.354546,7.7,4,13046.437,13302.057,42.522938,30.45194,99.0,0.26655847,99.0,99,99,0.29153618,MG_PV2025,0.26655847,5.0,99.0,0.0,0,MG_PV2025,0.26655847,5.0,30260.01,1,262.32178,5.0,7.41808,117.61469,2.2601492,255.6197,42.522938,30.45194,99.0,0.23203298,99.0,99,99,0.63512564,MG_PV2030,0.23203298,5.0,0.07138336,0.0,1,Grid2030,0.07138336,1.0,160.57533,1,71.04634,1.0,0.039776895
42.57097,11.85124,50.77337,0.009,Djibouti,0.0,7.2265,2276.0,3.28333,1175.0,118.875,4.13104,0.0,10,68.336,9999,68.977,47.222,8.034,8.034,8.377,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,385,1.0935532,0.22011106,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,8.034,57.677277,57.677277,7.7,4,6523.2188,6651.029,46.449703,30.612343,99.0,0.29847363,0.40173036,99,99,0.2789832,SA_PV2025,0.2789832,3.0,99.0,0.0,0,SA_PV2025,0.2789832,3.0,14234.909,1,246.80272,3.0,3.1845436,58.807354,1.1300747,127.80986,46.449703,30.612343,99.0,6.113966,6.216832,99,99,0.6077784,SA_PV2030,0.6077784,3.0,99.0,0.0,0,SA_PV2030,0.6077784,3.0,350.23407,1,309.92114,3.0,0.062394973
43.06272,11.85124,68.86091,0.009,Djibouti,0.0,4.94244,2117.0,1.45,180.0,73.0123,3.58527,0.0,10,31.922,9999,29.973,29.946,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,388,1.1418033,0.07435692,76.12791,0.0,78.22427,76.41211,79.75693,76.61575,76.12791,0,9999,99,0.0,0.0,78.22427,78.22427,7.7,4,8847.055,9020.3955,40.36598,30.363832,99.0,0.28795373,99.0,99,99,0.2999366,MG_PV2025,0.28795373,5.0,99.0,0.0,0,MG_PV2025,0.28795373,5.0,22134.754,1,282.9653,5.0,5.1752977,79.75693,1.5326533,173.34093,40.36598,30.363832,99.0,0.23413895,99.0,99,99,0.65342635,MG_PV2030,0.23413895,5.0,0.06834832,0.0,1,Grid2030,0.06834832,1.0,106.01233,1,69.16915,1.0,0.026973525
42.66599,11.85166,152.3201,0.017,Djibouti,0.0,4.22794,2172.4744,2.09079,937.4185,118.875,5.16567,0.0,7,59.324,9999,59.723,49.188,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,384,1.1236314,0.040860645,168.39468,0.0,173.03183,169.02332,176.42204,169.47379,168.39468,0,9999,99,0.0,0.0,173.03183,173.03183,7.7,4,19569.656,19953.084,42.49238,30.450691,99.0,0.24950448,99.0,99,99,0.2922777,MG_PV2025,0.24950448,5.0,99.0,0.0,0,MG_PV2025,0.24950448,5.0,42578.137,1,246.07114,5.0,11.155421,176.42204,3.390224,383.42957,42.49238,30.450691,99.0,0.22722232,99.0,99,99,0.63674104,MG_PV2030,0.22722232,5.0,0.066599675,0.0,1,Grid2030,0.066599675,1.0,230.83224,1,68.08761,1.0,0.059665345
42.60014,11.85207,50.77337,0.009,Djibouti,0.0,6.43248,2256.0,2.55,1130.0,118.875,5.04669,0.0,16,65.564,9999,66.135,47.916,5.442,5.442,5.211,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,381,1.0935532,0.1660821,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,5.442,57.677277,57.677277,7.7,4,6523.2188,6651.029,44.01622,30.51294,99.0,0.3000893,0.49460894,99,99,0.28145647,SA_PV2025,0.28145647,3.0,99.0,0.0,0,SA_PV2025,0.28145647,3.0,14361.105,1,248.99069,3.0,3.2127752,58.807354,1.1300747,127.80986,44.01622,30.51294,99.0,6.1155744,6.3093305,99,99,0.6131665,SA_PV2030,0.6131665,3.0,99.0,0.0,0,SA_PV2030,0.6131665,3.0,353.33896,1,312.66867,3.0,0.06294812
42.61598,11.85207,50.77337,0.009,Djibouti,0.0,6.78293,2257.0,2.31667,1220.0,118.875,5.36764,0.0,16,64.051,9999,64.583,48.222,3.714,3.714,3.515,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,382,1.1076348,0.18982686,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,3.714,57.677277,57.677277,7.7,4,6523.2188,6651.029,43.241936,30.48131,99.0,0.30000785,0.44727844,99,99,0.28133175,SA_PV2025,0.28133175,3.0,99.0,0.0,0,SA_PV2025,0.28133175,3.0,14354.742,1,248.88037,3.0,3.2113519,58.807354,1.1300747,127.80986,43.241936,30.48131,99.0,6.1154933,6.2621937,99,99,0.61289483,SA_PV2030,0.61289483,3.0,99.0,0.0,0,SA_PV2030,0.61289483,3.0,353.18243,1,312.53015,3.0,0.06292023
42.65224,11.85207,203.09348,0.017,Djibouti,0.0,5.31929,2194.0,2.11667,1036.0,118.875,3.59361,0.0,7,60.629,9999,61.065,48.959,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,383,1.1076348,0.09534378,224.52625,0.0,230.7091,225.36443,235.2294,225.96506,224.52625,0,9999,99,0.0,0.0,230.7091,230.7091,7.7,4,26092.875,26604.113,42.57826,30.4542,99.0,0.23847418,99.0,99,99,0.2894101,MG_PV2025,0.23847418,5.0,99.0,0.0,0,MG_PV2025,0.23847418,5.0,54324.74,1,235.46857,5.0,14.727965,235.2294,4.520299,511.2394,42.57826,30.4542,99.0,0.22220182,99.0,99,99,0.6304939,MG_PV2030,0.22220182,5.0,0.06374803,0.0,1,Grid2030,0.06374803,1.0,299.80365,1,66.32385,1.0,0.0795538
42.57264,11.85291,50.77337,0.009,Djibouti,0.0,7.15264,2275.4016,3.32323,1137.8973,118.875,3.22653,0.0,10,68.259,9999,68.888,47.442,7.777,7.777,7.575,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,378,1.0935532,0.21507019,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,7.777,57.677277,57.677277,7.7,4,6523.2188,6651.029,46.582108,30.617752,99.0,0.29852158,0.40842205,99,99,0.27905658,SA_PV2025,0.27905658,3.0,99.0,0.0,0,SA_PV2025,0.27905658,3.0,14238.653,1,246.86763,3.0,3.185381,58.807354,1.1300747,127.80986,46.582108,30.617752,99.0,6.1140137,6.2234964,99,99,0.60793823,SA_PV2030,0.60793823,3.0,99.0,0.0,0,SA_PV2030,0.60793823,3.0,350.32617,1,310.00266,3.0,0.062411383
42.62598,11.85291,50.77337,0.009,Djibouti,0.0,6.59616,2249.9841,2.27664,1073.4879,118.875,2.12631,0.0,16,63.146,9999,63.649,48.516,2.621,2.621,2.438,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,379,1.1076348,0.17713192,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,2.621,57.677277,57.677277,7.7,4,6523.2188,6651.029,43.1091,30.475883,99.0,0.3005809,0.4710047,99,99,0.28220898,SA_PV2025,0.28220898,3.0,99.0,0.0,0,SA_PV2025,0.28220898,3.0,14399.503,1,249.65642,3.0,3.2213652,58.807354,1.1300747,127.80986,43.1091,30.475883,99.0,6.116064,6.285823,99,99,0.61480594,SA_PV2030,0.61480594,3.0,99.0,0.0,0,SA_PV2030,0.61480594,3.0,354.2837,1,313.50467,3.0,0.063116424
43.08648,11.85291,137.72182,0.017,Djibouti,0.0,4.52484,2105.784,1.42679,27.83372,61.9375,4.94636,0.0,10,31.617,9999,29.462,29.432,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,380,1.1418033,0.053669214,152.25581,0.0,156.44855,152.82422,159.51385,153.2315,152.25581,0,9999,99,0.0,0.0,156.44855,156.44855,7.7,4,17694.11,18040.791,40.28896,30.360685,99.0,0.25934154,99.0,99,99,0.30153415,MG_PV2025,0.25934154,5.0,99.0,0.0,0,MG_PV2025,0.25934154,5.0,40005.555,1,255.71062,5.0,10.4057255,159.51385,3.0653067,346.68185,40.28896,30.360685,99.0,0.23446004,99.0,99,99,0.6569067,MG_PV2030,0.23446004,5.0,0.06769935,0.0,1,Grid2030,0.06769935,1.0,210.7943,1,68.76777,1.0,0.05394705
42.68616,11.85307,507.73367,0.043,Djibouti,0.0,4.69378,2132.3848,2.02626,749.3251,118.875,3.53981,0.0,7,57.548,9999,57.879,49.031,0.0,0.0,0.0,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,377,1.1236314,0.06168223,561.3156,0.0,576.77277,563.4111,588.0735,564.9126,561.3156,0,9999,99,0.0,0.0,576.77277,576.77277,7.7,4,65232.184,66510.28,42.27824,30.441944,99.0,0.23209894,99.0,99,99,0.29777262,MG_PV2025,0.23209894,5.0,99.0,0.0,0,MG_PV2025,0.23209894,5.0,132435.98,1,229.61554,5.0,37.883823,588.0735,11.300747,1278.0985,42.27824,30.441944,99.0,0.22776093,99.0,99,99,0.648712,MG_PV2030,0.22776093,5.0,0.06385615,0.0,1,Grid2030,0.06385615,1.0,750.2648,1,66.390724,1.0,0.19888449
42.57181,11.85457,50.77337,0.009,Djibouti,0.0,7.13295,2275.0,3.35,1113.0,118.875,3.22653,0.0,10,68.424,9999,69.048,47.615,7.739,7.739,7.518,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,374,1.0935532,0.21372564,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,7.739,57.677277,57.677277,7.7,4,6523.2188,6651.029,46.67094,30.62138,99.0,0.29855374,0.41026026,99,99,0.27910584,SA_PV2025,0.27910584,3.0,99.0,0.0,0,SA_PV2025,0.27910584,3.0,14241.167,1,246.91121,3.0,3.1859434,58.807354,1.1300747,127.80986,46.67094,30.62138,99.0,6.1140456,6.2253275,99,99,0.6080456,SA_PV2030,0.6080456,3.0,99.0,0.0,0,SA_PV2030,0.6080456,3.0,350.388,1,310.05737,3.0,0.0624224
43.00938,11.85457,50.77337,0.009,Djibouti,0.0,4.98833,2130.0,1.56667,349.0,118.875,0.71429,0.0,7,34.061,9999,32.562,32.54,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,375,1.1418033,0.07680349,56.13156,0.0,57.677277,56.34111,58.807354,56.491264,56.13156,0,9999,99,0.0,0.0,57.677277,57.677277,7.7,4,6523.2188,6651.029,40.753136,30.379646,99.0,0.3109657,99.0,99,99,0.29810598,SA_PV2025,0.29810598,3.0,99.0,0.0,0,SA_PV2025,0.29810598,3.0,15210.636,1,263.71973,3.0,3.4028268,58.807354,1.1300747,127.80986,40.753136,30.379646,99.0,6.1264043,99.0,99,99,0.6494383,SA_PV2030,0.6494383,3.0,99.0,0.0,0,SA_PV2030,0.6494383,3.0,374.24072,1,331.16458,3.0,0.06667181
43.09106,11.85457,68.86091,0.009,Djibouti,0.0,4.76037,2106.0,1.41667,35.31557,61.9375,4.94636,0.0,10,31.73,9999,29.535,29.504,0.0,0.0,0.0,99,0,0,0,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,376,1.1418033,0.06497682,76.12791,0.0,78.22427,76.41211,79.75693,76.61575,76.12791,0,9999,99,0.0,0.0,78.22427,78.22427,7.7,4,8847.055,9020.3955,40.255375,30.359314,99.0,0.28897712,99.0,99,99,0.3015032,MG_PV2025,0.28897712,5.0,99.0,0.0,0,MG_PV2025,0.28897712,5.0,22214.496,1,283.9847,5.0,5.202329,79.75693,1.5326533,173.34093,40.255375,30.359314,99.0,0.23515798,99.0,99,99,0.6568393,MG_PV2030,0.23515798,5.0,0.06834832,0.0,1,Grid2030,0.06834832,1.0,106.01233,1,69.16915,1.0,0.026973525
42.61181,11.85666,304.6402,0.035,Djibouti,0.0,6.74599,2259.0,2.33333,1071.0,118.875,3.44752,0.0,16,64.694,9999,65.215,48.648,4.17,4.17,3.89,99,0,0,1,113.098595,0,0,0,0,0,0,5.450704,30.84507,113.098595,298.169,421.5493,373,1.1076348,0.18731062,336.78937,0.0,346.06366,338.04663,352.8441,338.94757,336.78937,0,9999,99,4.17,4.17,346.06366,346.06366,7.7,4,39139.312,39906.168,43.297222,30.483568,99.0,0.22922471,0.38110518,99,99,0.2810827,MG_PV2025,0.22922471,5.0,99.0,0.0,0,MG_PV2025,0.22922471,5.0,78354.07,1,226.4152,5.0,21.45628,352.8441,6.780448,766.85913,43.297222,30.483568,99.0,0.22028425,0.37157565,99,99,0.6123522,MG_PV2030,0.22028425,5.0,0.06691042,4.6188374,1,Grid2030,0.06691042,1.0,462.96768,1,68.27981,1.0,0.11933069
